Komoditas (Rp),Tanggal,Harga,Wilayah,Lag_1,Lag_3,Lag_7,MA_7,MA_30,Price_Diff,Price_Change,Tahun,Bulan,Hari
Bawang Merah Ukuran Sedang,2024-10-10,33000.0,palembang,33000.0,33000.0,31250.0,32500.0,30466.666666666668,0.0,0.0,2024,10,3
Bawang Merah Ukuran Sedang,2024-10-11,33000.0,palembang,33000.0,33000.0,31250.0,32750.0,30583.333333333332,0.0,0.0,2024,10,4
Bawang Merah Ukuran Sedang,2024-10-14,32000.0,palembang,33000.0,33000.0,31250.0,32857.142857142855,30683.333333333332,-1000.0,-0.030303030303030276,2024,10,0
Bawang Merah Ukuran Sedang,2024-10-15,32000.0,palembang,32000.0,33000.0,33000.0,32714.285714285714,30783.333333333332,0.0,0.0,2024,10,1
Bawang Merah Ukuran Sedang,2024-10-16,32000.0,palembang,32000.0,33000.0,33000.0,32571.428571428572,30866.666666666668,0.0,0.0,2024,10,2
Bawang Merah Ukuran Sedang,2024-10-17,32000.0,palembang,32000.0,32000.0,33000.0,32428.571428571428,30950.0,0.0,0.0,2024,10,3
Bawang Merah Ukuran Sedang,2024-10-18,32000.0,palembang,32000.0,32000.0,33000.0,32285.714285714286,31033.333333333332,0.0,0.0,2024,10,4
Bawang Merah Ukuran Sedang,2024-10-21,32000.0,palembang,32000.0,32000.0,33000.0,32142.85714285714,31116.666666666668,0.0,0.0,2024,10,0
Bawang Merah Ukuran Sedang,2024-10-22,32000.0,palembang,32000.0,32000.0,33000.0,32000.0,31200.0,0.0,0.0,2024,10,1
Bawang Merah Ukuran Sedang,2024-10-23,32000.0,palembang,32000.0,32000.0,32000.0,32000.0,31283.333333333332,0.0,0.0,2024,10,2
Bawang Merah Ukuran Sedang,2024-10-24,32000.0,palembang,32000.0,32000.0,32000.0,32000.0,31366.666666666668,0.0,0.0,2024,10,3
Bawang Merah Ukuran Sedang,2024-10-25,32000.0,palembang,32000.0,32000.0,32000.0,32000.0,31450.0,0.0,0.0,2024,10,4
Bawang Merah Ukuran Sedang,2024-10-28,33250.0,palembang,32000.0,32000.0,32000.0,32178.571428571428,31575.0,1250.0,0.0390625,2024,10,0
Bawang Merah Ukuran Sedang,2024-10-29,33250.0,palembang,33250.0,32000.0,32000.0,32357.14285714286,31666.666666666668,0.0,0.0,2024,10,1
Bawang Merah Ukuran Sedang,2024-10-30,34500.0,palembang,33250.0,32000.0,32000.0,32714.285714285714,31800.0,1250.0,0.03759398496240607,2024,10,2
Bawang Merah Ukuran Sedang,2024-10-31,34500.0,palembang,34500.0,33250.0,32000.0,33071.42857142857,31950.0,0.0,0.0,2024,10,3
Bawang Merah Ukuran Sedang,2024-11-01,34500.0,palembang,34500.0,33250.0,32000.0,33428.57142857143,32100.0,0.0,0.0,2024,11,4
Bawang Merah Ukuran Sedang,2024-11-04,40250.0,palembang,34500.0,34500.0,32000.0,34607.142857142855,32400.0,5750.0,0.16666666666666674,2024,11,0
Bawang Merah Ukuran Sedang,2024-11-05,40250.0,palembang,40250.0,34500.0,32000.0,35785.71428571428,32700.0,0.0,0.0,2024,11,1
Bawang Merah Ukuran Sedang,2024-11-06,40250.0,palembang,40250.0,34500.0,33250.0,36785.71428571428,33000.0,0.0,0.0,2024,11,2
Bawang Merah Ukuran Sedang,2024-11-07,40250.0,palembang,40250.0,40250.0,33250.0,37785.71428571428,33300.0,0.0,0.0,2024,11,3
Bawang Merah Ukuran Sedang,2024-11-08,40250.0,palembang,40250.0,40250.0,34500.0,38607.142857142855,33808.333333333336,0.0,0.0,2024,11,4
Bawang Merah Ukuran Sedang,2024-11-11,40250.0,palembang,40250.0,40250.0,34500.0,39428.57142857143,34108.333333333336,0.0,0.0,2024,11,0
Bawang Merah Ukuran Sedang,2024-11-12,40250.0,palembang,40250.0,40250.0,34500.0,40250.0,34408.333333333336,0.0,0.0,2024,11,1
Bawang Merah Ukuran Sedang,2024-11-13,42500.0,palembang,40250.0,40250.0,40250.0,40571.42857142857,34783.333333333336,2250.0,0.05590062111801242,2024,11,2
Bawang Merah Ukuran Sedang,2024-11-14,42500.0,palembang,42500.0,40250.0,40250.0,40892.857142857145,35158.333333333336,0.0,0.0,2024,11,3
Bawang Merah Ukuran Sedang,2024-11-15,41500.0,palembang,42500.0,40250.0,40250.0,41071.42857142857,35441.666666666664,-1000.0,-0.02352941176470591,2024,11,4
Bawang Merah Ukuran Sedang,2024-11-18,40250.0,palembang,41500.0,42500.0,40250.0,41071.42857142857,35683.333333333336,-1250.0,-0.030120481927710885,2024,11,0
Bawang Merah Ukuran Sedang,2024-11-19,40250.0,palembang,40250.0,42500.0,40250.0,41071.42857142857,35925.0,0.0,0.0,2024,11,1
Bawang Merah Ukuran Sedang,2024-11-20,40250.0,palembang,40250.0,41500.0,40250.0,41071.42857142857,36166.666666666664,0.0,0.0,2024,11,2
Bawang Merah Ukuran Sedang,2024-11-21,41500.0,palembang,40250.0,40250.0,40250.0,41250.0,36450.0,1250.0,0.03105590062111796,2024,11,3
Bawang Merah Ukuran Sedang,2024-11-22,41500.0,palembang,41500.0,40250.0,42500.0,41107.142857142855,36733.333333333336,0.0,0.0,2024,11,4
Bawang Merah Ukuran Sedang,2024-11-25,40250.0,palembang,41500.0,40250.0,42500.0,40785.71428571428,37008.333333333336,-1250.0,-0.030120481927710885,2024,11,0
Bawang Merah Ukuran Sedang,2024-11-26,40000.0,palembang,40250.0,41500.0,41500.0,40571.42857142857,37275.0,-250.0,-0.006211180124223614,2024,11,1
Bawang Merah Ukuran Sedang,2024-11-28,38750.0,palembang,40000.0,41500.0,40250.0,40357.142857142855,37500.0,-1250.0,-0.03125,2024,11,3
Bawang Merah Ukuran Sedang,2024-11-29,38750.0,palembang,38750.0,40250.0,40250.0,40142.857142857145,37725.0,0.0,0.0,2024,11,4
Bawang Merah Ukuran Sedang,2024-12-02,40250.0,palembang,38750.0,40000.0,40250.0,40142.857142857145,38000.0,1500.0,0.03870967741935494,2024,12,0
Bawang Merah Ukuran Sedang,2024-12-03,39000.0,palembang,40250.0,38750.0,41500.0,39785.71428571428,38233.333333333336,-1250.0,-0.03105590062111796,2024,12,1
Bawang Merah Ukuran Sedang,2024-12-04,39000.0,palembang,39000.0,38750.0,41500.0,39428.57142857143,38466.666666666664,0.0,0.0,2024,12,2
Bawang Merah Ukuran Sedang,2024-12-05,39000.0,palembang,39000.0,40250.0,40250.0,39250.0,38700.0,0.0,0.0,2024,12,3
Bawang Merah Ukuran Sedang,2024-12-06,39500.0,palembang,39000.0,39000.0,40000.0,39178.57142857143,38950.0,500.0,0.012820512820512775,2024,12,4
Bawang Merah Ukuran Sedang,2024-12-09,43250.0,palembang,39500.0,39000.0,38750.0,39821.42857142857,39325.0,3750.0,0.09493670886075956,2024,12,0
Bawang Merah Ukuran Sedang,2024-12-10,42500.0,palembang,43250.0,39000.0,38750.0,40357.142857142855,39633.333333333336,-750.0,-0.017341040462427793,2024,12,1
Bawang Merah Ukuran Sedang,2024-12-11,42750.0,palembang,42500.0,39500.0,40250.0,40714.28571428572,39950.0,250.0,0.00588235294117645,2024,12,2
Bawang Merah Ukuran Sedang,2024-12-12,44000.0,palembang,42750.0,43250.0,39000.0,41428.57142857143,40266.666666666664,1250.0,0.029239766081871288,2024,12,3
Bawang Merah Ukuran Sedang,2024-12-13,42750.0,palembang,44000.0,42500.0,39000.0,41964.28571428572,40541.666666666664,-1250.0,-0.02840909090909094,2024,12,4
Bawang Merah Ukuran Sedang,2024-12-16,42750.0,palembang,42750.0,42750.0,39000.0,42500.0,40816.666666666664,0.0,0.0,2024,12,0
Bawang Merah Ukuran Sedang,2024-12-17,42750.0,palembang,42750.0,44000.0,39500.0,42964.28571428572,40900.0,0.0,0.0,2024,12,1
Bawang Merah Ukuran Sedang,2024-12-18,42750.0,palembang,42750.0,42750.0,43250.0,42892.857142857145,40983.333333333336,0.0,0.0,2024,12,2
Bawang Merah Ukuran Sedang,2024-12-19,42750.0,palembang,42750.0,42750.0,42500.0,42928.57142857143,41066.666666666664,0.0,0.0,2024,12,3
Bawang Merah Ukuran Sedang,2024-12-20,42750.0,palembang,42750.0,42750.0,42750.0,42928.57142857143,41150.0,0.0,0.0,2024,12,4
Bawang Merah Ukuran Sedang,2024-12-23,43750.0,palembang,42750.0,42750.0,44000.0,42892.857142857145,41266.666666666664,1000.0,0.023391812865497075,2024,12,0
Bawang Merah Ukuran Sedang,2024-12-24,43750.0,palembang,43750.0,42750.0,42750.0,43035.71428571428,41383.333333333336,0.0,0.0,2024,12,1
Bawang Merah Ukuran Sedang,2024-12-26,43750.0,palembang,43750.0,42750.0,42750.0,43178.57142857143,41500.0,0.0,0.0,2024,12,3
Bawang Merah Ukuran Sedang,2024-12-27,42750.0,palembang,43750.0,43750.0,42750.0,43178.57142857143,41508.333333333336,-1000.0,-0.02285714285714291,2024,12,4
Bawang Merah Ukuran Sedang,2024-12-30,44750.0,palembang,42750.0,43750.0,42750.0,43464.28571428572,41583.333333333336,2000.0,0.04678362573099415,2024,12,0
Bawang Merah Ukuran Sedang,2024-12-31,44750.0,palembang,44750.0,43750.0,42750.0,43750.0,41691.666666666664,0.0,0.0,2024,12,1
Bawang Merah Ukuran Sedang,2025-01-01,44750.0,palembang,44750.0,42750.0,42750.0,44035.71428571428,41841.666666666664,0.0,0.0,2025,1,2
Bawang Merah Ukuran Sedang,2025-01-02,44000.0,palembang,44750.0,44750.0,43750.0,44071.42857142857,41966.666666666664,-750.0,-0.016759776536312887,2025,1,3
Bawang Merah Ukuran Sedang,2025-01-03,44750.0,palembang,44000.0,44750.0,43750.0,44214.28571428572,42116.666666666664,750.0,0.017045454545454586,2025,1,4
Bawang Merah Ukuran Sedang,2025-01-06,44750.0,palembang,44750.0,44750.0,43750.0,44357.142857142855,42225.0,0.0,0.0,2025,1,0
Bawang Merah Ukuran Sedang,2025-01-07,42750.0,palembang,44750.0,44000.0,42750.0,44357.142857142855,42266.666666666664,-2000.0,-0.04469273743016755,2025,1,1
Bawang Merah Ukuran Sedang,2025-01-08,42750.0,palembang,42750.0,44750.0,44750.0,44071.42857142857,42350.0,0.0,0.0,2025,1,2
Bawang Merah Ukuran Sedang,2025-01-09,42750.0,palembang,42750.0,44750.0,44750.0,43785.71428571428,42441.666666666664,0.0,0.0,2025,1,3
Bawang Merah Ukuran Sedang,2025-01-10,42750.0,palembang,42750.0,42750.0,44750.0,43500.0,42575.0,0.0,0.0,2025,1,4
Bawang Merah Ukuran Sedang,2025-01-13,43500.0,palembang,42750.0,42750.0,44000.0,43428.57142857143,42733.333333333336,750.0,0.01754385964912286,2025,1,0
Bawang Merah Ukuran Sedang,2025-01-14,44000.0,palembang,43500.0,42750.0,44750.0,43321.42857142857,42858.333333333336,500.0,0.011494252873563315,2025,1,1
Bawang Merah Ukuran Sedang,2025-01-15,46000.0,palembang,44000.0,42750.0,44750.0,43500.0,43091.666666666664,2000.0,0.045454545454545414,2025,1,2
Bawang Merah Ukuran Sedang,2025-01-16,45750.0,palembang,46000.0,43500.0,42750.0,43928.57142857143,43316.666666666664,-250.0,-0.005434782608695676,2025,1,3
Bawang Merah Ukuran Sedang,2025-01-17,46250.0,palembang,45750.0,44000.0,42750.0,44428.57142857143,43558.333333333336,500.0,0.010928961748633892,2025,1,4
Bawang Merah Ukuran Sedang,2025-01-20,42000.0,palembang,46250.0,46000.0,42750.0,44321.42857142857,43641.666666666664,-4250.0,-0.09189189189189184,2025,1,0
Bawang Merah Ukuran Sedang,2025-01-21,41500.0,palembang,42000.0,45750.0,42750.0,44142.857142857145,43583.333333333336,-500.0,-0.011904761904761862,2025,1,1
Bawang Merah Ukuran Sedang,2025-01-22,37000.0,palembang,41500.0,46250.0,43500.0,43214.28571428572,43400.0,-4500.0,-0.10843373493975905,2025,1,2
Bawang Merah Ukuran Sedang,2025-01-23,38000.0,palembang,37000.0,42000.0,44000.0,42357.142857142855,43241.666666666664,1000.0,0.027027027027026973,2025,1,3
Bawang Merah Ukuran Sedang,2025-01-24,36500.0,palembang,38000.0,41500.0,46000.0,41000.0,42991.666666666664,-1500.0,-0.03947368421052633,2025,1,4
Bawang Merah Ukuran Sedang,2025-01-27,36500.0,palembang,36500.0,37000.0,45750.0,39678.57142857143,42783.333333333336,0.0,0.0,2025,1,0
Bawang Merah Ukuran Sedang,2025-01-28,36500.0,palembang,36500.0,38000.0,46250.0,38285.71428571428,42575.0,0.0,0.0,2025,1,1
Bawang Merah Ukuran Sedang,2025-01-29,36500.0,palembang,36500.0,36500.0,42000.0,37500.0,42366.666666666664,0.0,0.0,2025,1,2
Bawang Merah Ukuran Sedang,2025-01-30,37000.0,palembang,36500.0,36500.0,41500.0,36857.142857142855,42175.0,500.0,0.013698630136986356,2025,1,3
Bawang Merah Ukuran Sedang,2025-01-31,38250.0,palembang,37000.0,36500.0,37000.0,37035.71428571428,42025.0,1250.0,0.03378378378378377,2025,1,4
Bawang Merah Ukuran Sedang,2025-02-03,38250.0,palembang,38250.0,36500.0,38000.0,37071.42857142857,41875.0,0.0,0.0,2025,2,0
Bawang Merah Ukuran Sedang,2025-02-04,37250.0,palembang,38250.0,37000.0,36500.0,37178.57142857143,41658.333333333336,-1000.0,-0.02614379084967322,2025,2,1
Bawang Merah Ukuran Sedang,2025-02-05,37500.0,palembang,37250.0,38250.0,36500.0,37321.42857142857,41450.0,250.0,0.006711409395973256,2025,2,2
Bawang Merah Ukuran Sedang,2025-02-06,38250.0,palembang,37500.0,38250.0,36500.0,37571.42857142857,41266.666666666664,750.0,0.020000000000000018,2025,2,3
Bawang Merah Ukuran Sedang,2025-02-07,38250.0,palembang,38250.0,37250.0,36500.0,37821.42857142857,41116.666666666664,0.0,0.0,2025,2,4
Bawang Merah Ukuran Sedang,2025-02-10,38250.0,palembang,38250.0,37500.0,37000.0,38000.0,40900.0,0.0,0.0,2025,2,0
Bawang Merah Ukuran Sedang,2025-02-11,38250.0,palembang,38250.0,38250.0,38250.0,38000.0,40683.333333333336,0.0,0.0,2025,2,1
Bawang Merah Ukuran Sedang,2025-02-12,38250.0,palembang,38250.0,38250.0,38250.0,38000.0,40466.666666666664,0.0,0.0,2025,2,2
Bawang Merah Ukuran Sedang,2025-02-13,36750.0,palembang,38250.0,38250.0,37250.0,37928.57142857143,40225.0,-1500.0,-0.039215686274509776,2025,2,3
Bawang Merah Ukuran Sedang,2025-02-14,36000.0,palembang,36750.0,38250.0,37500.0,37714.28571428572,39933.333333333336,-750.0,-0.020408163265306145,2025,2,4
Bawang Merah Ukuran Sedang,2025-02-17,36250.0,palembang,36000.0,38250.0,38250.0,37428.57142857143,39650.0,250.0,0.00694444444444442,2025,2,0
Bawang Merah Ukuran Sedang,2025-02-18,37000.0,palembang,36250.0,36750.0,38250.0,37250.0,39458.333333333336,750.0,0.020689655172413834,2025,2,1
Bawang Merah Ukuran Sedang,2025-02-19,36250.0,palembang,37000.0,36000.0,38250.0,36964.28571428572,39241.666666666664,-750.0,-0.020270270270270285,2025,2,2
Bawang Merah Ukuran Sedang,2025-02-20,36500.0,palembang,36250.0,36250.0,38250.0,36714.28571428572,39033.333333333336,250.0,0.006896551724137945,2025,2,3
Bawang Merah Ukuran Sedang,2025-02-21,38500.0,palembang,36500.0,37000.0,38250.0,36750.0,38891.666666666664,2000.0,0.0547945205479452,2025,2,4
Bawang Merah Ukuran Sedang,2025-02-24,39250.0,palembang,38500.0,36250.0,36750.0,37107.142857142855,38750.0,750.0,0.01948051948051943,2025,2,0
Bawang Merah Ukuran Sedang,2025-02-25,39250.0,palembang,39250.0,36500.0,36000.0,37571.42857142857,38591.666666666664,0.0,0.0,2025,2,1
Bawang Merah Ukuran Sedang,2025-02-26,40500.0,palembang,39250.0,38500.0,36250.0,38178.57142857143,38408.333333333336,1250.0,0.031847133757961776,2025,2,2
Bawang Merah Ukuran Sedang,2025-02-27,40750.0,palembang,40500.0,39250.0,37000.0,38714.28571428572,38241.666666666664,250.0,0.006172839506172867,2025,2,3
Bawang Merah Ukuran Sedang,2025-02-28,40250.0,palembang,40750.0,39250.0,36250.0,39285.71428571428,38041.666666666664,-500.0,-0.012269938650306789,2025,2,4
Bawang Merah Ukuran Sedang,2025-03-03,42000.0,palembang,40250.0,40500.0,36500.0,40071.42857142857,38041.666666666664,1750.0,0.04347826086956519,2025,3,0
Bawang Merah Ukuran Sedang,2025-03-04,41250.0,palembang,42000.0,40750.0,38500.0,40464.28571428572,38033.333333333336,-750.0,-0.017857142857142905,2025,3,1
Bawang Merah Ukuran Sedang,2025-03-05,40750.0,palembang,41250.0,40250.0,39250.0,40678.57142857143,38158.333333333336,-500.0,-0.012121212121212088,2025,3,2
Bawang Merah Ukuran Sedang,2025-03-06,42000.0,palembang,40750.0,42000.0,39250.0,41071.42857142857,38291.666666666664,1250.0,0.030674846625766916,2025,3,3
Bawang Merah Ukuran Sedang,2025-03-07,47000.0,palembang,42000.0,41250.0,40500.0,42000.0,38641.666666666664,5000.0,0.11904761904761907,2025,3,4
Bawang Merah Ukuran Sedang,2025-03-10,47250.0,palembang,47000.0,40750.0,40750.0,42928.57142857143,39000.0,250.0,0.005319148936170137,2025,3,0
Bawang Merah Ukuran Sedang,2025-03-11,45500.0,palembang,47250.0,42000.0,40250.0,43678.57142857143,39300.0,-1750.0,-0.03703703703703709,2025,3,1
Bawang Merah Ukuran Sedang,2025-03-12,48000.0,palembang,45500.0,47000.0,42000.0,44535.71428571428,39683.333333333336,2500.0,0.05494505494505497,2025,3,2
Bawang Merah Ukuran Sedang,2025-03-13,48250.0,palembang,48000.0,47250.0,41250.0,45535.71428571428,40058.333333333336,250.0,0.005208333333333259,2025,3,3
Bawang Merah Ukuran Sedang,2025-03-14,46000.0,palembang,48250.0,45500.0,40750.0,46285.71428571428,40316.666666666664,-2250.0,-0.04663212435233166,2025,3,4
Bawang Merah Ukuran Sedang,2025-03-17,49000.0,palembang,46000.0,48000.0,42000.0,47285.71428571428,40675.0,3000.0,0.0652173913043479,2025,3,0
Bawang Merah Ukuran Sedang,2025-03-18,53250.0,palembang,49000.0,48250.0,47000.0,48178.57142857143,41208.333333333336,4250.0,0.08673469387755106,2025,3,1
Bawang Merah Ukuran Sedang,2025-03-19,53250.0,palembang,53250.0,46000.0,47250.0,49035.71428571428,41733.333333333336,0.0,0.0,2025,3,2
Bawang Merah Ukuran Sedang,2025-03-20,53250.0,palembang,53250.0,49000.0,45500.0,50142.857142857145,42233.333333333336,0.0,0.0,2025,3,3
Bawang Merah Ukuran Sedang,2025-03-21,53250.0,palembang,53250.0,53250.0,48000.0,50892.857142857145,42733.333333333336,0.0,0.0,2025,3,4
Bawang Merah Ukuran Sedang,2025-03-24,50000.0,palembang,53250.0,53250.0,48250.0,51142.857142857145,43125.0,-3250.0,-0.06103286384976525,2025,3,0
Bawang Merah Ukuran Sedang,2025-03-25,50000.0,palembang,50000.0,53250.0,46000.0,51714.28571428572,43516.666666666664,0.0,0.0,2025,3,1
Bawang Merah Ukuran Sedang,2025-03-26,52500.0,palembang,50000.0,53250.0,49000.0,52214.28571428572,43991.666666666664,2500.0,0.050000000000000044,2025,3,2
Bawang Merah Ukuran Sedang,2025-03-27,53250.0,palembang,52500.0,50000.0,53250.0,52214.28571428572,44541.666666666664,750.0,0.014285714285714235,2025,3,3
Bawang Merah Ukuran Sedang,2025-03-28,53250.0,palembang,53250.0,50000.0,53250.0,52214.28571428572,45116.666666666664,0.0,0.0,2025,3,4
Bawang Merah Ukuran Sedang,2025-03-31,53250.0,palembang,53250.0,52500.0,53250.0,52214.28571428572,45683.333333333336,0.0,0.0,2025,3,0
Bawang Merah Ukuran Sedang,2025-04-01,53250.0,palembang,53250.0,53250.0,53250.0,52214.28571428572,46225.0,0.0,0.0,2025,4,1
Bawang Merah Ukuran Sedang,2025-04-02,53250.0,palembang,53250.0,53250.0,50000.0,52678.57142857143,46791.666666666664,0.0,0.0,2025,4,2
Bawang Merah Ukuran Sedang,2025-04-03,53250.0,palembang,53250.0,53250.0,50000.0,53142.857142857145,47350.0,0.0,0.0,2025,4,3
Bawang Merah Ukuran Sedang,2025-04-04,53250.0,palembang,53250.0,53250.0,52500.0,53250.0,47841.666666666664,0.0,0.0,2025,4,4
Bawang Merah Ukuran Sedang,2025-04-07,53250.0,palembang,53250.0,53250.0,53250.0,53250.0,48308.333333333336,0.0,0.0,2025,4,0
Bawang Merah Ukuran Sedang,2025-04-08,50000.0,palembang,53250.0,53250.0,53250.0,52785.71428571428,48666.666666666664,-3250.0,-0.06103286384976525,2025,4,1
Bawang Merah Ukuran Sedang,2025-04-09,48750.0,palembang,50000.0,53250.0,53250.0,52142.857142857145,48941.666666666664,-1250.0,-0.025000000000000022,2025,4,2
Bawang Merah Ukuran Sedang,2025-04-10,47000.0,palembang,48750.0,53250.0,53250.0,51250.0,49150.0,-1750.0,-0.03589743589743588,2025,4,3
Bawang Merah Ukuran Sedang,2025-04-11,46250.0,palembang,47000.0,50000.0,53250.0,50250.0,49350.0,-750.0,-0.015957446808510634,2025,4,4
Bawang Merah Ukuran Sedang,2025-04-14,49500.0,palembang,46250.0,48750.0,53250.0,49714.28571428572,49600.0,3250.0,0.07027027027027022,2025,4,0
Bawang Merah Ukuran Sedang,2025-04-15,49500.0,palembang,49500.0,47000.0,53250.0,49178.57142857143,49875.0,0.0,0.0,2025,4,1
Bawang Merah Ukuran Sedang,2025-04-16,49000.0,palembang,49500.0,46250.0,53250.0,48571.42857142857,50150.0,-500.0,-0.010101010101010055,2025,4,2
Bawang Merah Ukuran Sedang,2025-04-17,49000.0,palembang,49000.0,49500.0,50000.0,48428.57142857143,50383.333333333336,0.0,0.0,2025,4,3
Bawang Merah Ukuran Sedang,2025-04-18,49000.0,palembang,49000.0,49500.0,48750.0,48464.28571428572,50450.0,0.0,0.0,2025,4,4
Bawang Merah Ukuran Sedang,2025-04-21,53250.0,palembang,49000.0,49000.0,47000.0,49357.142857142855,50650.0,4250.0,0.08673469387755106,2025,4,0
Bawang Merah Ukuran Sedang,2025-04-22,53250.0,palembang,53250.0,49000.0,46250.0,50357.142857142855,50908.333333333336,0.0,0.0,2025,4,1
Bawang Merah Ukuran Sedang,2025-04-23,53250.0,palembang,53250.0,49000.0,49500.0,50892.857142857145,51083.333333333336,0.0,0.0,2025,4,2
Bawang Merah Ukuran Sedang,2025-04-24,53250.0,palembang,53250.0,53250.0,49500.0,51428.57142857143,51250.0,0.0,0.0,2025,4,3
Bawang Merah Ukuran Sedang,2025-04-25,52750.0,palembang,53250.0,53250.0,49000.0,51964.28571428572,51475.0,-500.0,-0.009389671361502372,2025,4,4
Bawang Merah Ukuran Sedang,2025-04-28,47000.0,palembang,52750.0,53250.0,49000.0,51678.57142857143,51408.333333333336,-5750.0,-0.1090047393364929,2025,4,0
Bawang Merah Ukuran Sedang,2025-04-29,48250.0,palembang,47000.0,53250.0,49000.0,51571.42857142857,51241.666666666664,1250.0,0.02659574468085113,2025,4,1
Bawang Merah Ukuran Sedang,2025-04-30,48250.0,palembang,48250.0,52750.0,53250.0,50857.142857142855,51075.0,0.0,0.0,2025,4,2
Bawang Merah Ukuran Sedang,2025-05-01,48250.0,palembang,48250.0,47000.0,53250.0,50142.857142857145,50908.333333333336,0.0,0.0,2025,5,3
Bawang Merah Ukuran Sedang,2025-05-02,48250.0,palembang,48250.0,48250.0,53250.0,49428.57142857143,50741.666666666664,0.0,0.0,2025,5,4
Bawang Merah Ukuran Sedang,2025-05-05,46750.0,palembang,48250.0,48250.0,53250.0,48500.0,50633.333333333336,-1500.0,-0.031088082901554404,2025,5,0
Bawang Merah Ukuran Sedang,2025-05-06,45000.0,palembang,46750.0,48250.0,52750.0,47392.857142857145,50466.666666666664,-1750.0,-0.03743315508021394,2025,5,1
Bawang Merah Ukuran Sedang,2025-05-07,44500.0,palembang,45000.0,48250.0,47000.0,47035.71428571428,50200.0,-500.0,-0.011111111111111072,2025,5,2
Bawang Merah Ukuran Sedang,2025-05-08,44000.0,palembang,44500.0,46750.0,48250.0,46428.57142857143,49891.666666666664,-500.0,-0.011235955056179803,2025,5,3
Bawang Merah Ukuran Sedang,2025-05-09,44500.0,palembang,44000.0,45000.0,48250.0,45892.857142857145,49600.0,500.0,0.011363636363636465,2025,5,4
Bawang Merah Ukuran Sedang,2025-05-12,44500.0,palembang,44500.0,44500.0,48250.0,45357.142857142855,49308.333333333336,0.0,0.0,2025,5,0
Bawang Merah Ukuran Sedang,2025-05-13,44500.0,palembang,44500.0,44000.0,48250.0,44821.42857142857,49016.666666666664,0.0,0.0,2025,5,1
